"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/03/2025 09:00:00 - 12/03/2025 09:15:00","BZN|LV","Without Sequence","214.81","",""
"12/03/2025 09:15:00 - 12/03/2025 09:30:00","BZN|LV","Without Sequence","214.81","",""
"12/03/2025 09:30:00 - 12/03/2025 09:45:00","BZN|LV","Without Sequence","214.81","",""
"12/03/2025 09:45:00 - 12/03/2025 10:00:00","BZN|LV","Without Sequence","214.81","",""
"12/03/2025 10:00:00 - 12/03/2025 10:15:00","BZN|LV","Without Sequence","187.44","",""
"12/03/2025 10:15:00 - 12/03/2025 10:30:00","BZN|LV","Without Sequence","187.44","",""
"12/03/2025 10:30:00 - 12/03/2025 10:45:00","BZN|LV","Without Sequence","187.44","",""
"12/03/2025 10:45:00 - 12/03/2025 11:00:00","BZN|LV","Without Sequence","187.44","",""
"12/03/2025 11:00:00 - 12/03/2025 11:15:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 11:15:00 - 12/03/2025 11:30:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 11:30:00 - 12/03/2025 11:45:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 11:45:00 - 12/03/2025 12:00:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 12:00:00 - 12/03/2025 12:15:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 12:15:00 - 12/03/2025 12:30:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 12:30:00 - 12/03/2025 12:45:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 12:45:00 - 12/03/2025 13:00:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 13:00:00 - 12/03/2025 13:15:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 13:15:00 - 12/03/2025 13:30:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 13:30:00 - 12/03/2025 13:45:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 13:45:00 - 12/03/2025 14:00:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 14:00:00 - 12/03/2025 14:15:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 14:15:00 - 12/03/2025 14:30:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 14:30:00 - 12/03/2025 14:45:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 14:45:00 - 12/03/2025 15:00:00","BZN|LV","Without Sequence","130.00","",""
"12/03/2025 15:00:00 - 12/03/2025 15:15:00","BZN|LV","Without Sequence","153.63","",""
"12/03/2025 15:15:00 - 12/03/2025 15:30:00","BZN|LV","Without Sequence","153.63","",""
"12/03/2025 15:30:00 - 12/03/2025 15:45:00","BZN|LV","Without Sequence","153.63","",""
"12/03/2025 15:45:00 - 12/03/2025 16:00:00","BZN|LV","Without Sequence","153.63","",""
"12/03/2025 16:00:00 - 12/03/2025 16:15:00","BZN|LV","Without Sequence","189.99","",""
"12/03/2025 16:15:00 - 12/03/2025 16:30:00","BZN|LV","Without Sequence","189.99","",""
"12/03/2025 16:30:00 - 12/03/2025 16:45:00","BZN|LV","Without Sequence","189.99","",""
"12/03/2025 16:45:00 - 12/03/2025 17:00:00","BZN|LV","Without Sequence","189.99","",""
"12/03/2025 17:00:00 - 12/03/2025 17:15:00","BZN|LV","Without Sequence","201.80","",""
"12/03/2025 17:15:00 - 12/03/2025 17:30:00","BZN|LV","Without Sequence","201.80","",""
"12/03/2025 17:30:00 - 12/03/2025 17:45:00","BZN|LV","Without Sequence","201.80","",""
"12/03/2025 17:45:00 - 12/03/2025 18:00:00","BZN|LV","Without Sequence","201.80","",""
"12/03/2025 18:00:00 - 12/03/2025 18:15:00","BZN|LV","Without Sequence","223.60","",""
"12/03/2025 18:15:00 - 12/03/2025 18:30:00","BZN|LV","Without Sequence","223.60","",""
"12/03/2025 18:30:00 - 12/03/2025 18:45:00","BZN|LV","Without Sequence","223.60","",""
"12/03/2025 18:45:00 - 12/03/2025 19:00:00","BZN|LV","Without Sequence","223.60","",""
"12/03/2025 19:00:00 - 12/03/2025 19:15:00","BZN|LV","Without Sequence","194.46","",""
"12/03/2025 19:15:00 - 12/03/2025 19:30:00","BZN|LV","Without Sequence","194.46","",""
"12/03/2025 19:30:00 - 12/03/2025 19:45:00","BZN|LV","Without Sequence","194.46","",""
"12/03/2025 19:45:00 - 12/03/2025 20:00:00","BZN|LV","Without Sequence","194.46","",""
"12/03/2025 20:00:00 - 12/03/2025 20:15:00","BZN|LV","Without Sequence","150.79","",""
"12/03/2025 20:15:00 - 12/03/2025 20:30:00","BZN|LV","Without Sequence","150.79","",""
"12/03/2025 20:30:00 - 12/03/2025 20:45:00","BZN|LV","Without Sequence","150.79","",""
"12/03/2025 20:45:00 - 12/03/2025 21:00:00","BZN|LV","Without Sequence","150.79","",""
"12/03/2025 21:00:00 - 12/03/2025 21:15:00","BZN|LV","Without Sequence","142.61","",""
"12/03/2025 21:15:00 - 12/03/2025 21:30:00","BZN|LV","Without Sequence","142.61","",""
"12/03/2025 21:30:00 - 12/03/2025 21:45:00","BZN|LV","Without Sequence","142.61","",""
"12/03/2025 21:45:00 - 12/03/2025 22:00:00","BZN|LV","Without Sequence","142.61","",""
"12/03/2025 22:00:00 - 12/03/2025 22:15:00","BZN|LV","Without Sequence","120.00","",""
"12/03/2025 22:15:00 - 12/03/2025 22:30:00","BZN|LV","Without Sequence","120.00","",""
"12/03/2025 22:30:00 - 12/03/2025 22:45:00","BZN|LV","Without Sequence","120.00","",""
"12/03/2025 22:45:00 - 12/03/2025 23:00:00","BZN|LV","Without Sequence","120.00","",""
"12/03/2025 23:00:00 - 12/03/2025 23:15:00","BZN|LV","Without Sequence","106.91","",""
"12/03/2025 23:15:00 - 12/03/2025 23:30:00","BZN|LV","Without Sequence","106.91","",""
"12/03/2025 23:30:00 - 12/03/2025 23:45:00","BZN|LV","Without Sequence","106.91","",""
"12/03/2025 23:45:00 - 13/03/2025 00:00:00","BZN|LV","Without Sequence","106.91","",""
"13/03/2025 00:00:00 - 13/03/2025 00:15:00","BZN|LV","Without Sequence","108.24","",""
"13/03/2025 00:15:00 - 13/03/2025 00:30:00","BZN|LV","Without Sequence","108.24","",""
"13/03/2025 00:30:00 - 13/03/2025 00:45:00","BZN|LV","Without Sequence","108.24","",""
"13/03/2025 00:45:00 - 13/03/2025 01:00:00","BZN|LV","Without Sequence","108.24","",""
"13/03/2025 01:00:00 - 13/03/2025 01:15:00","BZN|LV","Without Sequence","98.61","",""
"13/03/2025 01:15:00 - 13/03/2025 01:30:00","BZN|LV","Without Sequence","98.61","",""
"13/03/2025 01:30:00 - 13/03/2025 01:45:00","BZN|LV","Without Sequence","98.61","",""
"13/03/2025 01:45:00 - 13/03/2025 02:00:00","BZN|LV","Without Sequence","98.61","",""
"13/03/2025 02:00:00 - 13/03/2025 02:15:00","BZN|LV","Without Sequence","92.39","",""
"13/03/2025 02:15:00 - 13/03/2025 02:30:00","BZN|LV","Without Sequence","92.39","",""
"13/03/2025 02:30:00 - 13/03/2025 02:45:00","BZN|LV","Without Sequence","92.39","",""
"13/03/2025 02:45:00 - 13/03/2025 03:00:00","BZN|LV","Without Sequence","92.39","",""
"13/03/2025 03:00:00 - 13/03/2025 03:15:00","BZN|LV","Without Sequence","91.23","",""
"13/03/2025 03:15:00 - 13/03/2025 03:30:00","BZN|LV","Without Sequence","91.23","",""
"13/03/2025 03:30:00 - 13/03/2025 03:45:00","BZN|LV","Without Sequence","91.23","",""
"13/03/2025 03:45:00 - 13/03/2025 04:00:00","BZN|LV","Without Sequence","91.23","",""
"13/03/2025 04:00:00 - 13/03/2025 04:15:00","BZN|LV","Without Sequence","95.73","",""
"13/03/2025 04:15:00 - 13/03/2025 04:30:00","BZN|LV","Without Sequence","95.73","",""
"13/03/2025 04:30:00 - 13/03/2025 04:45:00","BZN|LV","Without Sequence","95.73","",""
"13/03/2025 04:45:00 - 13/03/2025 05:00:00","BZN|LV","Without Sequence","95.73","",""
"13/03/2025 05:00:00 - 13/03/2025 05:15:00","BZN|LV","Without Sequence","130.00","",""
"13/03/2025 05:15:00 - 13/03/2025 05:30:00","BZN|LV","Without Sequence","130.00","",""
"13/03/2025 05:30:00 - 13/03/2025 05:45:00","BZN|LV","Without Sequence","130.00","",""
"13/03/2025 05:45:00 - 13/03/2025 06:00:00","BZN|LV","Without Sequence","130.00","",""
"13/03/2025 06:00:00 - 13/03/2025 06:15:00","BZN|LV","Without Sequence","164.39","",""
"13/03/2025 06:15:00 - 13/03/2025 06:30:00","BZN|LV","Without Sequence","164.39","",""
"13/03/2025 06:30:00 - 13/03/2025 06:45:00","BZN|LV","Without Sequence","164.39","",""
"13/03/2025 06:45:00 - 13/03/2025 07:00:00","BZN|LV","Without Sequence","164.39","",""
"13/03/2025 07:00:00 - 13/03/2025 07:15:00","BZN|LV","Without Sequence","223.71","",""
"13/03/2025 07:15:00 - 13/03/2025 07:30:00","BZN|LV","Without Sequence","223.71","",""
"13/03/2025 07:30:00 - 13/03/2025 07:45:00","BZN|LV","Without Sequence","223.71","",""
"13/03/2025 07:45:00 - 13/03/2025 08:00:00","BZN|LV","Without Sequence","223.71","",""
"13/03/2025 08:00:00 - 13/03/2025 08:15:00","BZN|LV","Without Sequence","223.70","",""
"13/03/2025 08:15:00 - 13/03/2025 08:30:00","BZN|LV","Without Sequence","223.70","",""
"13/03/2025 08:30:00 - 13/03/2025 08:45:00","BZN|LV","Without Sequence","223.70","",""
"13/03/2025 08:45:00 - 13/03/2025 09:00:00","BZN|LV","Without Sequence","223.70","",""
"13/03/2025 09:00:00 - 13/03/2025 09:15:00","BZN|LV","Without Sequence","250.02","",""
"13/03/2025 09:15:00 - 13/03/2025 09:30:00","BZN|LV","Without Sequence","250.02","",""
"13/03/2025 09:30:00 - 13/03/2025 09:45:00","BZN|LV","Without Sequence","250.02","",""
"13/03/2025 09:45:00 - 13/03/2025 10:00:00","BZN|LV","Without Sequence","250.02","",""
"13/03/2025 10:00:00 - 13/03/2025 10:15:00","BZN|LV","Without Sequence","223.70","",""
"13/03/2025 10:15:00 - 13/03/2025 10:30:00","BZN|LV","Without Sequence","223.70","",""
"13/03/2025 10:30:00 - 13/03/2025 10:45:00","BZN|LV","Without Sequence","223.70","",""
"13/03/2025 10:45:00 - 13/03/2025 11:00:00","BZN|LV","Without Sequence","223.70","",""
"13/03/2025 11:00:00 - 13/03/2025 11:15:00","BZN|LV","Without Sequence","223.73","",""
"13/03/2025 11:15:00 - 13/03/2025 11:30:00","BZN|LV","Without Sequence","223.73","",""
"13/03/2025 11:30:00 - 13/03/2025 11:45:00","BZN|LV","Without Sequence","223.73","",""
"13/03/2025 11:45:00 - 13/03/2025 12:00:00","BZN|LV","Without Sequence","223.73","",""
"13/03/2025 12:00:00 - 13/03/2025 12:15:00","BZN|LV","Without Sequence","230.66","",""
"13/03/2025 12:15:00 - 13/03/2025 12:30:00","BZN|LV","Without Sequence","230.66","",""
"13/03/2025 12:30:00 - 13/03/2025 12:45:00","BZN|LV","Without Sequence","230.66","",""
"13/03/2025 12:45:00 - 13/03/2025 13:00:00","BZN|LV","Without Sequence","230.66","",""
"13/03/2025 13:00:00 - 13/03/2025 13:15:00","BZN|LV","Without Sequence","238.01","",""
"13/03/2025 13:15:00 - 13/03/2025 13:30:00","BZN|LV","Without Sequence","238.01","",""
"13/03/2025 13:30:00 - 13/03/2025 13:45:00","BZN|LV","Without Sequence","238.01","",""
"13/03/2025 13:45:00 - 13/03/2025 14:00:00","BZN|LV","Without Sequence","238.01","",""
"13/03/2025 14:00:00 - 13/03/2025 14:15:00","BZN|LV","Without Sequence","227.38","",""
"13/03/2025 14:15:00 - 13/03/2025 14:30:00","BZN|LV","Without Sequence","227.38","",""
"13/03/2025 14:30:00 - 13/03/2025 14:45:00","BZN|LV","Without Sequence","227.38","",""
"13/03/2025 14:45:00 - 13/03/2025 15:00:00","BZN|LV","Without Sequence","227.38","",""
"13/03/2025 15:00:00 - 13/03/2025 15:15:00","BZN|LV","Without Sequence","214.88","",""
"13/03/2025 15:15:00 - 13/03/2025 15:30:00","BZN|LV","Without Sequence","214.88","",""
"13/03/2025 15:30:00 - 13/03/2025 15:45:00","BZN|LV","Without Sequence","214.88","",""
"13/03/2025 15:45:00 - 13/03/2025 16:00:00","BZN|LV","Without Sequence","214.88","",""
"13/03/2025 16:00:00 - 13/03/2025 16:15:00","BZN|LV","Without Sequence","205.70","",""
"13/03/2025 16:15:00 - 13/03/2025 16:30:00","BZN|LV","Without Sequence","205.70","",""
"13/03/2025 16:30:00 - 13/03/2025 16:45:00","BZN|LV","Without Sequence","205.70","",""
"13/03/2025 16:45:00 - 13/03/2025 17:00:00","BZN|LV","Without Sequence","205.70","",""
"13/03/2025 17:00:00 - 13/03/2025 17:15:00","BZN|LV","Without Sequence","239.43","",""
"13/03/2025 17:15:00 - 13/03/2025 17:30:00","BZN|LV","Without Sequence","239.43","",""
"13/03/2025 17:30:00 - 13/03/2025 17:45:00","BZN|LV","Without Sequence","239.43","",""
"13/03/2025 17:45:00 - 13/03/2025 18:00:00","BZN|LV","Without Sequence","239.43","",""
"13/03/2025 18:00:00 - 13/03/2025 18:15:00","BZN|LV","Without Sequence","249.11","",""
"13/03/2025 18:15:00 - 13/03/2025 18:30:00","BZN|LV","Without Sequence","249.11","",""
"13/03/2025 18:30:00 - 13/03/2025 18:45:00","BZN|LV","Without Sequence","249.11","",""
"13/03/2025 18:45:00 - 13/03/2025 19:00:00","BZN|LV","Without Sequence","249.11","",""
"13/03/2025 19:00:00 - 13/03/2025 19:15:00","BZN|LV","Without Sequence","173.47","",""
"13/03/2025 19:15:00 - 13/03/2025 19:30:00","BZN|LV","Without Sequence","173.47","",""
"13/03/2025 19:30:00 - 13/03/2025 19:45:00","BZN|LV","Without Sequence","173.47","",""
"13/03/2025 19:45:00 - 13/03/2025 20:00:00","BZN|LV","Without Sequence","173.47","",""
"13/03/2025 20:00:00 - 13/03/2025 20:15:00","BZN|LV","Without Sequence","146.40","",""
"13/03/2025 20:15:00 - 13/03/2025 20:30:00","BZN|LV","Without Sequence","146.40","",""
"13/03/2025 20:30:00 - 13/03/2025 20:45:00","BZN|LV","Without Sequence","146.40","",""
"13/03/2025 20:45:00 - 13/03/2025 21:00:00","BZN|LV","Without Sequence","146.40","",""
"13/03/2025 21:00:00 - 13/03/2025 21:15:00","BZN|LV","Without Sequence","135.69","",""
"13/03/2025 21:15:00 - 13/03/2025 21:30:00","BZN|LV","Without Sequence","135.69","",""
"13/03/2025 21:30:00 - 13/03/2025 21:45:00","BZN|LV","Without Sequence","135.69","",""
"13/03/2025 21:45:00 - 13/03/2025 22:00:00","BZN|LV","Without Sequence","135.69","",""
"13/03/2025 22:00:00 - 13/03/2025 22:15:00","BZN|LV","Without Sequence","98.76","",""
"13/03/2025 22:15:00 - 13/03/2025 22:30:00","BZN|LV","Without Sequence","98.76","",""
"13/03/2025 22:30:00 - 13/03/2025 22:45:00","BZN|LV","Without Sequence","98.76","",""
"13/03/2025 22:45:00 - 13/03/2025 23:00:00","BZN|LV","Without Sequence","98.76","",""
"13/03/2025 23:00:00 - 13/03/2025 23:15:00","BZN|LV","Without Sequence","71.38","",""
"13/03/2025 23:15:00 - 13/03/2025 23:30:00","BZN|LV","Without Sequence","71.38","",""
"13/03/2025 23:30:00 - 13/03/2025 23:45:00","BZN|LV","Without Sequence","71.38","",""
"13/03/2025 23:45:00 - 14/03/2025 00:00:00","BZN|LV","Without Sequence","71.38","",""
"14/03/2025 00:00:00 - 14/03/2025 00:15:00","BZN|LV","Without Sequence","109.09","",""
"14/03/2025 00:15:00 - 14/03/2025 00:30:00","BZN|LV","Without Sequence","109.09","",""
"14/03/2025 00:30:00 - 14/03/2025 00:45:00","BZN|LV","Without Sequence","109.09","",""
"14/03/2025 00:45:00 - 14/03/2025 01:00:00","BZN|LV","Without Sequence","109.09","",""
"14/03/2025 01:00:00 - 14/03/2025 01:15:00","BZN|LV","Without Sequence","112.81","",""
"14/03/2025 01:15:00 - 14/03/2025 01:30:00","BZN|LV","Without Sequence","112.81","",""
"14/03/2025 01:30:00 - 14/03/2025 01:45:00","BZN|LV","Without Sequence","112.81","",""
"14/03/2025 01:45:00 - 14/03/2025 02:00:00","BZN|LV","Without Sequence","112.81","",""
"14/03/2025 02:00:00 - 14/03/2025 02:15:00","BZN|LV","Without Sequence","109.27","",""
"14/03/2025 02:15:00 - 14/03/2025 02:30:00","BZN|LV","Without Sequence","109.27","",""
"14/03/2025 02:30:00 - 14/03/2025 02:45:00","BZN|LV","Without Sequence","109.27","",""
"14/03/2025 02:45:00 - 14/03/2025 03:00:00","BZN|LV","Without Sequence","109.27","",""
"14/03/2025 03:00:00 - 14/03/2025 03:15:00","BZN|LV","Without Sequence","104.98","",""
"14/03/2025 03:15:00 - 14/03/2025 03:30:00","BZN|LV","Without Sequence","104.98","",""
"14/03/2025 03:30:00 - 14/03/2025 03:45:00","BZN|LV","Without Sequence","104.98","",""
"14/03/2025 03:45:00 - 14/03/2025 04:00:00","BZN|LV","Without Sequence","104.98","",""
"14/03/2025 04:00:00 - 14/03/2025 04:15:00","BZN|LV","Without Sequence","106.64","",""
"14/03/2025 04:15:00 - 14/03/2025 04:30:00","BZN|LV","Without Sequence","106.64","",""
"14/03/2025 04:30:00 - 14/03/2025 04:45:00","BZN|LV","Without Sequence","106.64","",""
"14/03/2025 04:45:00 - 14/03/2025 05:00:00","BZN|LV","Without Sequence","106.64","",""
"14/03/2025 05:00:00 - 14/03/2025 05:15:00","BZN|LV","Without Sequence","121.89","",""
"14/03/2025 05:15:00 - 14/03/2025 05:30:00","BZN|LV","Without Sequence","121.89","",""
"14/03/2025 05:30:00 - 14/03/2025 05:45:00","BZN|LV","Without Sequence","121.89","",""
"14/03/2025 05:45:00 - 14/03/2025 06:00:00","BZN|LV","Without Sequence","121.89","",""
"14/03/2025 06:00:00 - 14/03/2025 06:15:00","BZN|LV","Without Sequence","159.91","",""
"14/03/2025 06:15:00 - 14/03/2025 06:30:00","BZN|LV","Without Sequence","159.91","",""
"14/03/2025 06:30:00 - 14/03/2025 06:45:00","BZN|LV","Without Sequence","159.91","",""
"14/03/2025 06:45:00 - 14/03/2025 07:00:00","BZN|LV","Without Sequence","159.91","",""
"14/03/2025 07:00:00 - 14/03/2025 07:15:00","BZN|LV","Without Sequence","171.83","",""
"14/03/2025 07:15:00 - 14/03/2025 07:30:00","BZN|LV","Without Sequence","171.83","",""
"14/03/2025 07:30:00 - 14/03/2025 07:45:00","BZN|LV","Without Sequence","171.83","",""
"14/03/2025 07:45:00 - 14/03/2025 08:00:00","BZN|LV","Without Sequence","171.83","",""
"14/03/2025 08:00:00 - 14/03/2025 08:15:00","BZN|LV","Without Sequence","168.29","",""
"14/03/2025 08:15:00 - 14/03/2025 08:30:00","BZN|LV","Without Sequence","168.29","",""
"14/03/2025 08:30:00 - 14/03/2025 08:45:00","BZN|LV","Without Sequence","168.29","",""
"14/03/2025 08:45:00 - 14/03/2025 09:00:00","BZN|LV","Without Sequence","168.29","",""
"14/03/2025 09:00:00 - 14/03/2025 09:15:00","BZN|LV","Without Sequence","135.19","",""
"14/03/2025 09:15:00 - 14/03/2025 09:30:00","BZN|LV","Without Sequence","135.19","",""
"14/03/2025 09:30:00 - 14/03/2025 09:45:00","BZN|LV","Without Sequence","135.19","",""
"14/03/2025 09:45:00 - 14/03/2025 10:00:00","BZN|LV","Without Sequence","135.19","",""
"14/03/2025 10:00:00 - 14/03/2025 10:15:00","BZN|LV","Without Sequence","111.89","",""
"14/03/2025 10:15:00 - 14/03/2025 10:30:00","BZN|LV","Without Sequence","111.89","",""
"14/03/2025 10:30:00 - 14/03/2025 10:45:00","BZN|LV","Without Sequence","111.89","",""
"14/03/2025 10:45:00 - 14/03/2025 11:00:00","BZN|LV","Without Sequence","111.89","",""
"14/03/2025 11:00:00 - 14/03/2025 11:15:00","BZN|LV","Without Sequence","105.79","",""
"14/03/2025 11:15:00 - 14/03/2025 11:30:00","BZN|LV","Without Sequence","105.79","",""
"14/03/2025 11:30:00 - 14/03/2025 11:45:00","BZN|LV","Without Sequence","105.79","",""
"14/03/2025 11:45:00 - 14/03/2025 12:00:00","BZN|LV","Without Sequence","105.79","",""
"14/03/2025 12:00:00 - 14/03/2025 12:15:00","BZN|LV","Without Sequence","83.76","",""
"14/03/2025 12:15:00 - 14/03/2025 12:30:00","BZN|LV","Without Sequence","83.76","",""
"14/03/2025 12:30:00 - 14/03/2025 12:45:00","BZN|LV","Without Sequence","83.76","",""
"14/03/2025 12:45:00 - 14/03/2025 13:00:00","BZN|LV","Without Sequence","83.76","",""
"14/03/2025 13:00:00 - 14/03/2025 13:15:00","BZN|LV","Without Sequence","83.48","",""
"14/03/2025 13:15:00 - 14/03/2025 13:30:00","BZN|LV","Without Sequence","83.48","",""
"14/03/2025 13:30:00 - 14/03/2025 13:45:00","BZN|LV","Without Sequence","83.48","",""
"14/03/2025 13:45:00 - 14/03/2025 14:00:00","BZN|LV","Without Sequence","83.48","",""
"14/03/2025 14:00:00 - 14/03/2025 14:15:00","BZN|LV","Without Sequence","66.98","",""
"14/03/2025 14:15:00 - 14/03/2025 14:30:00","BZN|LV","Without Sequence","66.98","",""
"14/03/2025 14:30:00 - 14/03/2025 14:45:00","BZN|LV","Without Sequence","66.98","",""
"14/03/2025 14:45:00 - 14/03/2025 15:00:00","BZN|LV","Without Sequence","66.98","",""
"14/03/2025 15:00:00 - 14/03/2025 15:15:00","BZN|LV","Without Sequence","85.68","",""
"14/03/2025 15:15:00 - 14/03/2025 15:30:00","BZN|LV","Without Sequence","85.68","",""
"14/03/2025 15:30:00 - 14/03/2025 15:45:00","BZN|LV","Without Sequence","85.68","",""
"14/03/2025 15:45:00 - 14/03/2025 16:00:00","BZN|LV","Without Sequence","85.68","",""
"14/03/2025 16:00:00 - 14/03/2025 16:15:00","BZN|LV","Without Sequence","133.33","",""
"14/03/2025 16:15:00 - 14/03/2025 16:30:00","BZN|LV","Without Sequence","133.33","",""
"14/03/2025 16:30:00 - 14/03/2025 16:45:00","BZN|LV","Without Sequence","133.33","",""
"14/03/2025 16:45:00 - 14/03/2025 17:00:00","BZN|LV","Without Sequence","133.33","",""
"14/03/2025 17:00:00 - 14/03/2025 17:15:00","BZN|LV","Without Sequence","177.29","",""
"14/03/2025 17:15:00 - 14/03/2025 17:30:00","BZN|LV","Without Sequence","177.29","",""
"14/03/2025 17:30:00 - 14/03/2025 17:45:00","BZN|LV","Without Sequence","177.29","",""
"14/03/2025 17:45:00 - 14/03/2025 18:00:00","BZN|LV","Without Sequence","177.29","",""
"14/03/2025 18:00:00 - 14/03/2025 18:15:00","BZN|LV","Without Sequence","172.84","",""
"14/03/2025 18:15:00 - 14/03/2025 18:30:00","BZN|LV","Without Sequence","172.84","",""
"14/03/2025 18:30:00 - 14/03/2025 18:45:00","BZN|LV","Without Sequence","172.84","",""
"14/03/2025 18:45:00 - 14/03/2025 19:00:00","BZN|LV","Without Sequence","172.84","",""
"14/03/2025 19:00:00 - 14/03/2025 19:15:00","BZN|LV","Without Sequence","161.53","",""
"14/03/2025 19:15:00 - 14/03/2025 19:30:00","BZN|LV","Without Sequence","161.53","",""
"14/03/2025 19:30:00 - 14/03/2025 19:45:00","BZN|LV","Without Sequence","161.53","",""
"14/03/2025 19:45:00 - 14/03/2025 20:00:00","BZN|LV","Without Sequence","161.53","",""
"14/03/2025 20:00:00 - 14/03/2025 20:15:00","BZN|LV","Without Sequence","132.20","",""
"14/03/2025 20:15:00 - 14/03/2025 20:30:00","BZN|LV","Without Sequence","132.20","",""
"14/03/2025 20:30:00 - 14/03/2025 20:45:00","BZN|LV","Without Sequence","132.20","",""
"14/03/2025 20:45:00 - 14/03/2025 21:00:00","BZN|LV","Without Sequence","132.20","",""
"14/03/2025 21:00:00 - 14/03/2025 21:15:00","BZN|LV","Without Sequence","147.10","",""
"14/03/2025 21:15:00 - 14/03/2025 21:30:00","BZN|LV","Without Sequence","147.10","",""
"14/03/2025 21:30:00 - 14/03/2025 21:45:00","BZN|LV","Without Sequence","147.10","",""
"14/03/2025 21:45:00 - 14/03/2025 22:00:00","BZN|LV","Without Sequence","147.10","",""
"14/03/2025 22:00:00 - 14/03/2025 22:15:00","BZN|LV","Without Sequence","114.00","",""
"14/03/2025 22:15:00 - 14/03/2025 22:30:00","BZN|LV","Without Sequence","114.00","",""
"14/03/2025 22:30:00 - 14/03/2025 22:45:00","BZN|LV","Without Sequence","114.00","",""
"14/03/2025 22:45:00 - 14/03/2025 23:00:00","BZN|LV","Without Sequence","114.00","",""
"14/03/2025 23:00:00 - 14/03/2025 23:15:00","BZN|LV","Without Sequence","105.17","",""
"14/03/2025 23:15:00 - 14/03/2025 23:30:00","BZN|LV","Without Sequence","105.17","",""
"14/03/2025 23:30:00 - 14/03/2025 23:45:00","BZN|LV","Without Sequence","105.17","",""
"14/03/2025 23:45:00 - 15/03/2025 00:00:00","BZN|LV","Without Sequence","105.17","",""
"15/03/2025 00:00:00 - 15/03/2025 00:15:00","BZN|LV","Without Sequence","112.15","",""
"15/03/2025 00:15:00 - 15/03/2025 00:30:00","BZN|LV","Without Sequence","112.15","",""
"15/03/2025 00:30:00 - 15/03/2025 00:45:00","BZN|LV","Without Sequence","112.15","",""
"15/03/2025 00:45:00 - 15/03/2025 01:00:00","BZN|LV","Without Sequence","112.15","",""
"15/03/2025 01:00:00 - 15/03/2025 01:15:00","BZN|LV","Without Sequence","103.14","",""
"15/03/2025 01:15:00 - 15/03/2025 01:30:00","BZN|LV","Without Sequence","103.14","",""
"15/03/2025 01:30:00 - 15/03/2025 01:45:00","BZN|LV","Without Sequence","103.14","",""
"15/03/2025 01:45:00 - 15/03/2025 02:00:00","BZN|LV","Without Sequence","103.14","",""
"15/03/2025 02:00:00 - 15/03/2025 02:15:00","BZN|LV","Without Sequence","96.00","",""
"15/03/2025 02:15:00 - 15/03/2025 02:30:00","BZN|LV","Without Sequence","96.00","",""
"15/03/2025 02:30:00 - 15/03/2025 02:45:00","BZN|LV","Without Sequence","96.00","",""
"15/03/2025 02:45:00 - 15/03/2025 03:00:00","BZN|LV","Without Sequence","96.00","",""
"15/03/2025 03:00:00 - 15/03/2025 03:15:00","BZN|LV","Without Sequence","89.90","",""
"15/03/2025 03:15:00 - 15/03/2025 03:30:00","BZN|LV","Without Sequence","89.90","",""
"15/03/2025 03:30:00 - 15/03/2025 03:45:00","BZN|LV","Without Sequence","89.90","",""
"15/03/2025 03:45:00 - 15/03/2025 04:00:00","BZN|LV","Without Sequence","89.90","",""
"15/03/2025 04:00:00 - 15/03/2025 04:15:00","BZN|LV","Without Sequence","86.90","",""
"15/03/2025 04:15:00 - 15/03/2025 04:30:00","BZN|LV","Without Sequence","86.90","",""
"15/03/2025 04:30:00 - 15/03/2025 04:45:00","BZN|LV","Without Sequence","86.90","",""
"15/03/2025 04:45:00 - 15/03/2025 05:00:00","BZN|LV","Without Sequence","86.90","",""
"15/03/2025 05:00:00 - 15/03/2025 05:15:00","BZN|LV","Without Sequence","148.55","",""
"15/03/2025 05:15:00 - 15/03/2025 05:30:00","BZN|LV","Without Sequence","148.55","",""
"15/03/2025 05:30:00 - 15/03/2025 05:45:00","BZN|LV","Without Sequence","148.55","",""
"15/03/2025 05:45:00 - 15/03/2025 06:00:00","BZN|LV","Without Sequence","148.55","",""
"15/03/2025 06:00:00 - 15/03/2025 06:15:00","BZN|LV","Without Sequence","97.01","",""
"15/03/2025 06:15:00 - 15/03/2025 06:30:00","BZN|LV","Without Sequence","97.01","",""
