"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"28/02/2025 10:30:00 - 28/02/2025 10:45:00","BZN|SE3","Without Sequence","125.95","",""
"28/02/2025 10:45:00 - 28/02/2025 11:00:00","BZN|SE3","Without Sequence","125.95","",""
"28/02/2025 11:00:00 - 28/02/2025 11:15:00","BZN|SE3","Without Sequence","75.63","",""
"28/02/2025 11:15:00 - 28/02/2025 11:30:00","BZN|SE3","Without Sequence","75.63","",""
"28/02/2025 11:30:00 - 28/02/2025 11:45:00","BZN|SE3","Without Sequence","75.63","",""
"28/02/2025 11:45:00 - 28/02/2025 12:00:00","BZN|SE3","Without Sequence","75.63","",""
"28/02/2025 12:00:00 - 28/02/2025 12:15:00","BZN|SE3","Without Sequence","66.56","",""
"28/02/2025 12:15:00 - 28/02/2025 12:30:00","BZN|SE3","Without Sequence","66.56","",""
"28/02/2025 12:30:00 - 28/02/2025 12:45:00","BZN|SE3","Without Sequence","66.56","",""
"28/02/2025 12:45:00 - 28/02/2025 13:00:00","BZN|SE3","Without Sequence","66.56","",""
"28/02/2025 13:00:00 - 28/02/2025 13:15:00","BZN|SE3","Without Sequence","48.65","",""
"28/02/2025 13:15:00 - 28/02/2025 13:30:00","BZN|SE3","Without Sequence","48.65","",""
"28/02/2025 13:30:00 - 28/02/2025 13:45:00","BZN|SE3","Without Sequence","48.65","",""
"28/02/2025 13:45:00 - 28/02/2025 14:00:00","BZN|SE3","Without Sequence","48.65","",""
"28/02/2025 14:00:00 - 28/02/2025 14:15:00","BZN|SE3","Without Sequence","44.88","",""
"28/02/2025 14:15:00 - 28/02/2025 14:30:00","BZN|SE3","Without Sequence","44.88","",""
"28/02/2025 14:30:00 - 28/02/2025 14:45:00","BZN|SE3","Without Sequence","44.88","",""
"28/02/2025 14:45:00 - 28/02/2025 15:00:00","BZN|SE3","Without Sequence","44.88","",""
"28/02/2025 15:00:00 - 28/02/2025 15:15:00","BZN|SE3","Without Sequence","42.07","",""
"28/02/2025 15:15:00 - 28/02/2025 15:30:00","BZN|SE3","Without Sequence","42.07","",""
"28/02/2025 15:30:00 - 28/02/2025 15:45:00","BZN|SE3","Without Sequence","42.07","",""
"28/02/2025 15:45:00 - 28/02/2025 16:00:00","BZN|SE3","Without Sequence","42.07","",""
"28/02/2025 16:00:00 - 28/02/2025 16:15:00","BZN|SE3","Without Sequence","51.14","",""
"28/02/2025 16:15:00 - 28/02/2025 16:30:00","BZN|SE3","Without Sequence","51.14","",""
"28/02/2025 16:30:00 - 28/02/2025 16:45:00","BZN|SE3","Without Sequence","51.14","",""
"28/02/2025 16:45:00 - 28/02/2025 17:00:00","BZN|SE3","Without Sequence","51.14","",""
"28/02/2025 17:00:00 - 28/02/2025 17:15:00","BZN|SE3","Without Sequence","102.93","",""
"28/02/2025 17:15:00 - 28/02/2025 17:30:00","BZN|SE3","Without Sequence","102.93","",""
"28/02/2025 17:30:00 - 28/02/2025 17:45:00","BZN|SE3","Without Sequence","102.93","",""
"28/02/2025 17:45:00 - 28/02/2025 18:00:00","BZN|SE3","Without Sequence","102.93","",""
"28/02/2025 18:00:00 - 28/02/2025 18:15:00","BZN|SE3","Without Sequence","138.35","",""
"28/02/2025 18:15:00 - 28/02/2025 18:30:00","BZN|SE3","Without Sequence","138.35","",""
"28/02/2025 18:30:00 - 28/02/2025 18:45:00","BZN|SE3","Without Sequence","138.35","",""
"28/02/2025 18:45:00 - 28/02/2025 19:00:00","BZN|SE3","Without Sequence","138.35","",""
"28/02/2025 19:00:00 - 28/02/2025 19:15:00","BZN|SE3","Without Sequence","65.44","",""
"28/02/2025 19:15:00 - 28/02/2025 19:30:00","BZN|SE3","Without Sequence","65.44","",""
"28/02/2025 19:30:00 - 28/02/2025 19:45:00","BZN|SE3","Without Sequence","65.44","",""
"28/02/2025 19:45:00 - 28/02/2025 20:00:00","BZN|SE3","Without Sequence","65.44","",""
"28/02/2025 20:00:00 - 28/02/2025 20:15:00","BZN|SE3","Without Sequence","57.77","",""
"28/02/2025 20:15:00 - 28/02/2025 20:30:00","BZN|SE3","Without Sequence","57.77","",""
"28/02/2025 20:30:00 - 28/02/2025 20:45:00","BZN|SE3","Without Sequence","57.77","",""
"28/02/2025 20:45:00 - 28/02/2025 21:00:00","BZN|SE3","Without Sequence","57.77","",""
"28/02/2025 21:00:00 - 28/02/2025 21:15:00","BZN|SE3","Without Sequence","51.66","",""
"28/02/2025 21:15:00 - 28/02/2025 21:30:00","BZN|SE3","Without Sequence","51.66","",""
"28/02/2025 21:30:00 - 28/02/2025 21:45:00","BZN|SE3","Without Sequence","51.66","",""
"28/02/2025 21:45:00 - 28/02/2025 22:00:00","BZN|SE3","Without Sequence","51.66","",""
"28/02/2025 22:00:00 - 28/02/2025 22:15:00","BZN|SE3","Without Sequence","45.25","",""
"28/02/2025 22:15:00 - 28/02/2025 22:30:00","BZN|SE3","Without Sequence","45.25","",""
"28/02/2025 22:30:00 - 28/02/2025 22:45:00","BZN|SE3","Without Sequence","45.25","",""
"28/02/2025 22:45:00 - 28/02/2025 23:00:00","BZN|SE3","Without Sequence","45.25","",""
"28/02/2025 23:00:00 - 28/02/2025 23:15:00","BZN|SE3","Without Sequence","40.24","",""
"28/02/2025 23:15:00 - 28/02/2025 23:30:00","BZN|SE3","Without Sequence","40.24","",""
"28/02/2025 23:30:00 - 28/02/2025 23:45:00","BZN|SE3","Without Sequence","40.24","",""
"28/02/2025 23:45:00 - 01/03/2025 00:00:00","BZN|SE3","Without Sequence","40.24","",""
"01/03/2025 00:00:00 - 01/03/2025 00:15:00","BZN|SE3","Without Sequence","36.85","",""
"01/03/2025 00:15:00 - 01/03/2025 00:30:00","BZN|SE3","Without Sequence","36.85","",""
"01/03/2025 00:30:00 - 01/03/2025 00:45:00","BZN|SE3","Without Sequence","36.85","",""
"01/03/2025 00:45:00 - 01/03/2025 01:00:00","BZN|SE3","Without Sequence","36.85","",""
"01/03/2025 01:00:00 - 01/03/2025 01:15:00","BZN|SE3","Without Sequence","38.94","",""
"01/03/2025 01:15:00 - 01/03/2025 01:30:00","BZN|SE3","Without Sequence","38.94","",""
"01/03/2025 01:30:00 - 01/03/2025 01:45:00","BZN|SE3","Without Sequence","38.94","",""
"01/03/2025 01:45:00 - 01/03/2025 02:00:00","BZN|SE3","Without Sequence","38.94","",""
"01/03/2025 02:00:00 - 01/03/2025 02:15:00","BZN|SE3","Without Sequence","34.22","",""
"01/03/2025 02:15:00 - 01/03/2025 02:30:00","BZN|SE3","Without Sequence","34.22","",""
"01/03/2025 02:30:00 - 01/03/2025 02:45:00","BZN|SE3","Without Sequence","34.22","",""
"01/03/2025 02:45:00 - 01/03/2025 03:00:00","BZN|SE3","Without Sequence","34.22","",""
"01/03/2025 03:00:00 - 01/03/2025 03:15:00","BZN|SE3","Without Sequence","38.06","",""
"01/03/2025 03:15:00 - 01/03/2025 03:30:00","BZN|SE3","Without Sequence","38.06","",""
"01/03/2025 03:30:00 - 01/03/2025 03:45:00","BZN|SE3","Without Sequence","38.06","",""
"01/03/2025 03:45:00 - 01/03/2025 04:00:00","BZN|SE3","Without Sequence","38.06","",""
"01/03/2025 04:00:00 - 01/03/2025 04:15:00","BZN|SE3","Without Sequence","33.96","",""
"01/03/2025 04:15:00 - 01/03/2025 04:30:00","BZN|SE3","Without Sequence","33.96","",""
"01/03/2025 04:30:00 - 01/03/2025 04:45:00","BZN|SE3","Without Sequence","33.96","",""
"01/03/2025 04:45:00 - 01/03/2025 05:00:00","BZN|SE3","Without Sequence","33.96","",""
"01/03/2025 05:00:00 - 01/03/2025 05:15:00","BZN|SE3","Without Sequence","33.56","",""
"01/03/2025 05:15:00 - 01/03/2025 05:30:00","BZN|SE3","Without Sequence","33.56","",""
"01/03/2025 05:30:00 - 01/03/2025 05:45:00","BZN|SE3","Without Sequence","33.56","",""
"01/03/2025 05:45:00 - 01/03/2025 06:00:00","BZN|SE3","Without Sequence","33.56","",""
"01/03/2025 06:00:00 - 01/03/2025 06:15:00","BZN|SE3","Without Sequence","46.79","",""
"01/03/2025 06:15:00 - 01/03/2025 06:30:00","BZN|SE3","Without Sequence","46.79","",""
"01/03/2025 06:30:00 - 01/03/2025 06:45:00","BZN|SE3","Without Sequence","46.79","",""
"01/03/2025 06:45:00 - 01/03/2025 07:00:00","BZN|SE3","Without Sequence","46.79","",""
"01/03/2025 07:00:00 - 01/03/2025 07:15:00","BZN|SE3","Without Sequence","51.41","",""
"01/03/2025 07:15:00 - 01/03/2025 07:30:00","BZN|SE3","Without Sequence","51.41","",""
"01/03/2025 07:30:00 - 01/03/2025 07:45:00","BZN|SE3","Without Sequence","51.41","",""
"01/03/2025 07:45:00 - 01/03/2025 08:00:00","BZN|SE3","Without Sequence","51.41","",""
"01/03/2025 08:00:00 - 01/03/2025 08:15:00","BZN|SE3","Without Sequence","67.60","",""
"01/03/2025 08:15:00 - 01/03/2025 08:30:00","BZN|SE3","Without Sequence","67.60","",""
"01/03/2025 08:30:00 - 01/03/2025 08:45:00","BZN|SE3","Without Sequence","67.60","",""
"01/03/2025 08:45:00 - 01/03/2025 09:00:00","BZN|SE3","Without Sequence","67.60","",""
"01/03/2025 09:00:00 - 01/03/2025 09:15:00","BZN|SE3","Without Sequence","67.76","",""
"01/03/2025 09:15:00 - 01/03/2025 09:30:00","BZN|SE3","Without Sequence","67.76","",""
"01/03/2025 09:30:00 - 01/03/2025 09:45:00","BZN|SE3","Without Sequence","67.76","",""
"01/03/2025 09:45:00 - 01/03/2025 10:00:00","BZN|SE3","Without Sequence","67.76","",""
"01/03/2025 10:00:00 - 01/03/2025 10:15:00","BZN|SE3","Without Sequence","34.30","",""
"01/03/2025 10:15:00 - 01/03/2025 10:30:00","BZN|SE3","Without Sequence","34.30","",""
"01/03/2025 10:30:00 - 01/03/2025 10:45:00","BZN|SE3","Without Sequence","34.30","",""
"01/03/2025 10:45:00 - 01/03/2025 11:00:00","BZN|SE3","Without Sequence","34.30","",""
"01/03/2025 11:00:00 - 01/03/2025 11:15:00","BZN|SE3","Without Sequence","26.94","",""
"01/03/2025 11:15:00 - 01/03/2025 11:30:00","BZN|SE3","Without Sequence","26.94","",""
"01/03/2025 11:30:00 - 01/03/2025 11:45:00","BZN|SE3","Without Sequence","26.94","",""
"01/03/2025 11:45:00 - 01/03/2025 12:00:00","BZN|SE3","Without Sequence","26.94","",""
"01/03/2025 12:00:00 - 01/03/2025 12:15:00","BZN|SE3","Without Sequence","38.05","",""
"01/03/2025 12:15:00 - 01/03/2025 12:30:00","BZN|SE3","Without Sequence","38.05","",""
"01/03/2025 12:30:00 - 01/03/2025 12:45:00","BZN|SE3","Without Sequence","38.05","",""
"01/03/2025 12:45:00 - 01/03/2025 13:00:00","BZN|SE3","Without Sequence","38.05","",""
"01/03/2025 13:00:00 - 01/03/2025 13:15:00","BZN|SE3","Without Sequence","26.83","",""
"01/03/2025 13:15:00 - 01/03/2025 13:30:00","BZN|SE3","Without Sequence","26.83","",""
"01/03/2025 13:30:00 - 01/03/2025 13:45:00","BZN|SE3","Without Sequence","26.83","",""
"01/03/2025 13:45:00 - 01/03/2025 14:00:00","BZN|SE3","Without Sequence","26.83","",""
"01/03/2025 14:00:00 - 01/03/2025 14:15:00","BZN|SE3","Without Sequence","27.48","",""
"01/03/2025 14:15:00 - 01/03/2025 14:30:00","BZN|SE3","Without Sequence","27.48","",""
"01/03/2025 14:30:00 - 01/03/2025 14:45:00","BZN|SE3","Without Sequence","27.48","",""
"01/03/2025 14:45:00 - 01/03/2025 15:00:00","BZN|SE3","Without Sequence","27.48","",""
"01/03/2025 15:00:00 - 01/03/2025 15:15:00","BZN|SE3","Without Sequence","30.97","",""
"01/03/2025 15:15:00 - 01/03/2025 15:30:00","BZN|SE3","Without Sequence","30.97","",""
"01/03/2025 15:30:00 - 01/03/2025 15:45:00","BZN|SE3","Without Sequence","30.97","",""
"01/03/2025 15:45:00 - 01/03/2025 16:00:00","BZN|SE3","Without Sequence","30.97","",""
"01/03/2025 16:00:00 - 01/03/2025 16:15:00","BZN|SE3","Without Sequence","39.89","",""
"01/03/2025 16:15:00 - 01/03/2025 16:30:00","BZN|SE3","Without Sequence","39.89","",""
"01/03/2025 16:30:00 - 01/03/2025 16:45:00","BZN|SE3","Without Sequence","39.89","",""
"01/03/2025 16:45:00 - 01/03/2025 17:00:00","BZN|SE3","Without Sequence","39.89","",""
"01/03/2025 17:00:00 - 01/03/2025 17:15:00","BZN|SE3","Without Sequence","43.48","",""
"01/03/2025 17:15:00 - 01/03/2025 17:30:00","BZN|SE3","Without Sequence","43.48","",""
"01/03/2025 17:30:00 - 01/03/2025 17:45:00","BZN|SE3","Without Sequence","43.48","",""
"01/03/2025 17:45:00 - 01/03/2025 18:00:00","BZN|SE3","Without Sequence","43.48","",""
"01/03/2025 18:00:00 - 01/03/2025 18:15:00","BZN|SE3","Without Sequence","43.21","",""
"01/03/2025 18:15:00 - 01/03/2025 18:30:00","BZN|SE3","Without Sequence","43.21","",""
"01/03/2025 18:30:00 - 01/03/2025 18:45:00","BZN|SE3","Without Sequence","43.21","",""
"01/03/2025 18:45:00 - 01/03/2025 19:00:00","BZN|SE3","Without Sequence","43.21","",""
"01/03/2025 19:00:00 - 01/03/2025 19:15:00","BZN|SE3","Without Sequence","36.74","",""
"01/03/2025 19:15:00 - 01/03/2025 19:30:00","BZN|SE3","Without Sequence","36.74","",""
"01/03/2025 19:30:00 - 01/03/2025 19:45:00","BZN|SE3","Without Sequence","36.74","",""
"01/03/2025 19:45:00 - 01/03/2025 20:00:00","BZN|SE3","Without Sequence","36.74","",""
"01/03/2025 20:00:00 - 01/03/2025 20:15:00","BZN|SE3","Without Sequence","23.99","",""
"01/03/2025 20:15:00 - 01/03/2025 20:30:00","BZN|SE3","Without Sequence","23.99","",""
"01/03/2025 20:30:00 - 01/03/2025 20:45:00","BZN|SE3","Without Sequence","23.99","",""
"01/03/2025 20:45:00 - 01/03/2025 21:00:00","BZN|SE3","Without Sequence","23.99","",""
"01/03/2025 21:00:00 - 01/03/2025 21:15:00","BZN|SE3","Without Sequence","14.58","",""
"01/03/2025 21:15:00 - 01/03/2025 21:30:00","BZN|SE3","Without Sequence","14.58","",""
"01/03/2025 21:30:00 - 01/03/2025 21:45:00","BZN|SE3","Without Sequence","14.58","",""
"01/03/2025 21:45:00 - 01/03/2025 22:00:00","BZN|SE3","Without Sequence","14.58","",""
"01/03/2025 22:00:00 - 01/03/2025 22:15:00","BZN|SE3","Without Sequence","4.58","",""
"01/03/2025 22:15:00 - 01/03/2025 22:30:00","BZN|SE3","Without Sequence","4.58","",""
"01/03/2025 22:30:00 - 01/03/2025 22:45:00","BZN|SE3","Without Sequence","4.58","",""
"01/03/2025 22:45:00 - 01/03/2025 23:00:00","BZN|SE3","Without Sequence","4.58","",""
"01/03/2025 23:00:00 - 01/03/2025 23:15:00","BZN|SE3","Without Sequence","3.58","",""
"01/03/2025 23:15:00 - 01/03/2025 23:30:00","BZN|SE3","Without Sequence","3.58","",""
"01/03/2025 23:30:00 - 01/03/2025 23:45:00","BZN|SE3","Without Sequence","3.58","",""
"01/03/2025 23:45:00 - 02/03/2025 00:00:00","BZN|SE3","Without Sequence","3.58","",""
"02/03/2025 00:00:00 - 02/03/2025 00:15:00","BZN|SE3","Without Sequence","8.02","",""
"02/03/2025 00:15:00 - 02/03/2025 00:30:00","BZN|SE3","Without Sequence","8.02","",""
"02/03/2025 00:30:00 - 02/03/2025 00:45:00","BZN|SE3","Without Sequence","8.02","",""
"02/03/2025 00:45:00 - 02/03/2025 01:00:00","BZN|SE3","Without Sequence","8.02","",""
"02/03/2025 01:00:00 - 02/03/2025 01:15:00","BZN|SE3","Without Sequence","4.70","",""
"02/03/2025 01:15:00 - 02/03/2025 01:30:00","BZN|SE3","Without Sequence","4.70","",""
"02/03/2025 01:30:00 - 02/03/2025 01:45:00","BZN|SE3","Without Sequence","4.70","",""
"02/03/2025 01:45:00 - 02/03/2025 02:00:00","BZN|SE3","Without Sequence","4.70","",""
"02/03/2025 02:00:00 - 02/03/2025 02:15:00","BZN|SE3","Without Sequence","3.11","",""
"02/03/2025 02:15:00 - 02/03/2025 02:30:00","BZN|SE3","Without Sequence","3.11","",""
"02/03/2025 02:30:00 - 02/03/2025 02:45:00","BZN|SE3","Without Sequence","3.11","",""
"02/03/2025 02:45:00 - 02/03/2025 03:00:00","BZN|SE3","Without Sequence","3.11","",""
"02/03/2025 03:00:00 - 02/03/2025 03:15:00","BZN|SE3","Without Sequence","1.31","",""
"02/03/2025 03:15:00 - 02/03/2025 03:30:00","BZN|SE3","Without Sequence","1.31","",""
"02/03/2025 03:30:00 - 02/03/2025 03:45:00","BZN|SE3","Without Sequence","1.31","",""
"02/03/2025 03:45:00 - 02/03/2025 04:00:00","BZN|SE3","Without Sequence","1.31","",""
"02/03/2025 04:00:00 - 02/03/2025 04:15:00","BZN|SE3","Without Sequence","1.46","",""
"02/03/2025 04:15:00 - 02/03/2025 04:30:00","BZN|SE3","Without Sequence","1.46","",""
"02/03/2025 04:30:00 - 02/03/2025 04:45:00","BZN|SE3","Without Sequence","1.46","",""
"02/03/2025 04:45:00 - 02/03/2025 05:00:00","BZN|SE3","Without Sequence","1.46","",""
"02/03/2025 05:00:00 - 02/03/2025 05:15:00","BZN|SE3","Without Sequence","1.48","",""
"02/03/2025 05:15:00 - 02/03/2025 05:30:00","BZN|SE3","Without Sequence","1.48","",""
"02/03/2025 05:30:00 - 02/03/2025 05:45:00","BZN|SE3","Without Sequence","1.48","",""
"02/03/2025 05:45:00 - 02/03/2025 06:00:00","BZN|SE3","Without Sequence","1.48","",""
"02/03/2025 06:00:00 - 02/03/2025 06:15:00","BZN|SE3","Without Sequence","2.66","",""
"02/03/2025 06:15:00 - 02/03/2025 06:30:00","BZN|SE3","Without Sequence","2.66","",""
"02/03/2025 06:30:00 - 02/03/2025 06:45:00","BZN|SE3","Without Sequence","2.66","",""
"02/03/2025 06:45:00 - 02/03/2025 07:00:00","BZN|SE3","Without Sequence","2.66","",""
"02/03/2025 07:00:00 - 02/03/2025 07:15:00","BZN|SE3","Without Sequence","3.02","",""
"02/03/2025 07:15:00 - 02/03/2025 07:30:00","BZN|SE3","Without Sequence","3.02","",""
"02/03/2025 07:30:00 - 02/03/2025 07:45:00","BZN|SE3","Without Sequence","3.02","",""
"02/03/2025 07:45:00 - 02/03/2025 08:00:00","BZN|SE3","Without Sequence","3.02","",""
"02/03/2025 08:00:00 - 02/03/2025 08:15:00","BZN|SE3","Without Sequence","2.81","",""
"02/03/2025 08:15:00 - 02/03/2025 08:30:00","BZN|SE3","Without Sequence","2.81","",""
"02/03/2025 08:30:00 - 02/03/2025 08:45:00","BZN|SE3","Without Sequence","2.81","",""
"02/03/2025 08:45:00 - 02/03/2025 09:00:00","BZN|SE3","Without Sequence","2.81","",""
"02/03/2025 09:00:00 - 02/03/2025 09:15:00","BZN|SE3","Without Sequence","2.02","",""
"02/03/2025 09:15:00 - 02/03/2025 09:30:00","BZN|SE3","Without Sequence","2.02","",""
"02/03/2025 09:30:00 - 02/03/2025 09:45:00","BZN|SE3","Without Sequence","2.02","",""
"02/03/2025 09:45:00 - 02/03/2025 10:00:00","BZN|SE3","Without Sequence","2.02","",""
"02/03/2025 10:00:00 - 02/03/2025 10:15:00","BZN|SE3","Without Sequence","1.46","",""
"02/03/2025 10:15:00 - 02/03/2025 10:30:00","BZN|SE3","Without Sequence","1.46","",""
"02/03/2025 10:30:00 - 02/03/2025 10:45:00","BZN|SE3","Without Sequence","1.46","",""
"02/03/2025 10:45:00 - 02/03/2025 11:00:00","BZN|SE3","Without Sequence","1.46","",""
"02/03/2025 11:00:00 - 02/03/2025 11:15:00","BZN|SE3","Without Sequence","1.01","",""
"02/03/2025 11:15:00 - 02/03/2025 11:30:00","BZN|SE3","Without Sequence","1.01","",""
"02/03/2025 11:30:00 - 02/03/2025 11:45:00","BZN|SE3","Without Sequence","1.01","",""
"02/03/2025 11:45:00 - 02/03/2025 12:00:00","BZN|SE3","Without Sequence","1.01","",""
"02/03/2025 12:00:00 - 02/03/2025 12:15:00","BZN|SE3","Without Sequence","0.05","",""
"02/03/2025 12:15:00 - 02/03/2025 12:30:00","BZN|SE3","Without Sequence","0.05","",""
"02/03/2025 12:30:00 - 02/03/2025 12:45:00","BZN|SE3","Without Sequence","0.05","",""
"02/03/2025 12:45:00 - 02/03/2025 13:00:00","BZN|SE3","Without Sequence","0.05","",""
"02/03/2025 13:00:00 - 02/03/2025 13:15:00","BZN|SE3","Without Sequence","0.20","",""
"02/03/2025 13:15:00 - 02/03/2025 13:30:00","BZN|SE3","Without Sequence","0.20","",""
"02/03/2025 13:30:00 - 02/03/2025 13:45:00","BZN|SE3","Without Sequence","0.20","",""
"02/03/2025 13:45:00 - 02/03/2025 14:00:00","BZN|SE3","Without Sequence","0.20","",""
"02/03/2025 14:00:00 - 02/03/2025 14:15:00","BZN|SE3","Without Sequence","0.58","",""
"02/03/2025 14:15:00 - 02/03/2025 14:30:00","BZN|SE3","Without Sequence","0.58","",""
"02/03/2025 14:30:00 - 02/03/2025 14:45:00","BZN|SE3","Without Sequence","0.58","",""
"02/03/2025 14:45:00 - 02/03/2025 15:00:00","BZN|SE3","Without Sequence","0.58","",""
"02/03/2025 15:00:00 - 02/03/2025 15:15:00","BZN|SE3","Without Sequence","1.88","",""
"02/03/2025 15:15:00 - 02/03/2025 15:30:00","BZN|SE3","Without Sequence","1.88","",""
"02/03/2025 15:30:00 - 02/03/2025 15:45:00","BZN|SE3","Without Sequence","1.88","",""
"02/03/2025 15:45:00 - 02/03/2025 16:00:00","BZN|SE3","Without Sequence","1.88","",""
"02/03/2025 16:00:00 - 02/03/2025 16:15:00","BZN|SE3","Without Sequence","2.80","",""
"02/03/2025 16:15:00 - 02/03/2025 16:30:00","BZN|SE3","Without Sequence","2.80","",""
"02/03/2025 16:30:00 - 02/03/2025 16:45:00","BZN|SE3","Without Sequence","2.80","",""
"02/03/2025 16:45:00 - 02/03/2025 17:00:00","BZN|SE3","Without Sequence","2.80","",""
"02/03/2025 17:00:00 - 02/03/2025 17:15:00","BZN|SE3","Without Sequence","4.62","",""
"02/03/2025 17:15:00 - 02/03/2025 17:30:00","BZN|SE3","Without Sequence","4.62","",""
"02/03/2025 17:30:00 - 02/03/2025 17:45:00","BZN|SE3","Without Sequence","4.62","",""
"02/03/2025 17:45:00 - 02/03/2025 18:00:00","BZN|SE3","Without Sequence","4.62","",""
"02/03/2025 18:00:00 - 02/03/2025 18:15:00","BZN|SE3","Without Sequence","8.05","",""
"02/03/2025 18:15:00 - 02/03/2025 18:30:00","BZN|SE3","Without Sequence","8.05","",""
"02/03/2025 18:30:00 - 02/03/2025 18:45:00","BZN|SE3","Without Sequence","8.05","",""
"02/03/2025 18:45:00 - 02/03/2025 19:00:00","BZN|SE3","Without Sequence","8.05","",""
"02/03/2025 19:00:00 - 02/03/2025 19:15:00","BZN|SE3","Without Sequence","4.62","",""
"02/03/2025 19:15:00 - 02/03/2025 19:30:00","BZN|SE3","Without Sequence","4.62","",""
"02/03/2025 19:30:00 - 02/03/2025 19:45:00","BZN|SE3","Without Sequence","4.62","",""
"02/03/2025 19:45:00 - 02/03/2025 20:00:00","BZN|SE3","Without Sequence","4.62","",""
"02/03/2025 20:00:00 - 02/03/2025 20:15:00","BZN|SE3","Without Sequence","4.21","",""
"02/03/2025 20:15:00 - 02/03/2025 20:30:00","BZN|SE3","Without Sequence","4.21","",""
"02/03/2025 20:30:00 - 02/03/2025 20:45:00","BZN|SE3","Without Sequence","4.21","",""
"02/03/2025 20:45:00 - 02/03/2025 21:00:00","BZN|SE3","Without Sequence","4.21","",""
"02/03/2025 21:00:00 - 02/03/2025 21:15:00","BZN|SE3","Without Sequence","3.44","",""
"02/03/2025 21:15:00 - 02/03/2025 21:30:00","BZN|SE3","Without Sequence","3.44","",""
"02/03/2025 21:30:00 - 02/03/2025 21:45:00","BZN|SE3","Without Sequence","3.44","",""
"02/03/2025 21:45:00 - 02/03/2025 22:00:00","BZN|SE3","Without Sequence","3.44","",""
"02/03/2025 22:00:00 - 02/03/2025 22:15:00","BZN|SE3","Without Sequence","2.98","",""
"02/03/2025 22:15:00 - 02/03/2025 22:30:00","BZN|SE3","Without Sequence","2.98","",""
"02/03/2025 22:30:00 - 02/03/2025 22:45:00","BZN|SE3","Without Sequence","2.98","",""
"02/03/2025 22:45:00 - 02/03/2025 23:00:00","BZN|SE3","Without Sequence","2.98","",""
"02/03/2025 23:00:00 - 02/03/2025 23:15:00","BZN|SE3","Without Sequence","2.03","",""
"02/03/2025 23:15:00 - 02/03/2025 23:30:00","BZN|SE3","Without Sequence","2.03","",""
"02/03/2025 23:30:00 - 02/03/2025 23:45:00","BZN|SE3","Without Sequence","2.03","",""
"02/03/2025 23:45:00 - 03/03/2025 00:00:00","BZN|SE3","Without Sequence","2.03","",""
"03/03/2025 00:00:00 - 03/03/2025 00:15:00","BZN|SE3","Without Sequence","2.55","",""
"03/03/2025 00:15:00 - 03/03/2025 00:30:00","BZN|SE3","Without Sequence","2.55","",""
"03/03/2025 00:30:00 - 03/03/2025 00:45:00","BZN|SE3","Without Sequence","2.55","",""
"03/03/2025 00:45:00 - 03/03/2025 01:00:00","BZN|SE3","Without Sequence","2.55","",""
"03/03/2025 01:00:00 - 03/03/2025 01:15:00","BZN|SE3","Without Sequence","2.29","",""
"03/03/2025 01:15:00 - 03/03/2025 01:30:00","BZN|SE3","Without Sequence","2.29","",""
"03/03/2025 01:30:00 - 03/03/2025 01:45:00","BZN|SE3","Without Sequence","2.29","",""
"03/03/2025 01:45:00 - 03/03/2025 02:00:00","BZN|SE3","Without Sequence","2.29","",""
"03/03/2025 02:00:00 - 03/03/2025 02:15:00","BZN|SE3","Without Sequence","1.88","",""
"03/03/2025 02:15:00 - 03/03/2025 02:30:00","BZN|SE3","Without Sequence","1.88","",""
"03/03/2025 02:30:00 - 03/03/2025 02:45:00","BZN|SE3","Without Sequence","1.88","",""
"03/03/2025 02:45:00 - 03/03/2025 03:00:00","BZN|SE3","Without Sequence","1.88","",""
"03/03/2025 03:00:00 - 03/03/2025 03:15:00","BZN|SE3","Without Sequence","1.20","",""
"03/03/2025 03:15:00 - 03/03/2025 03:30:00","BZN|SE3","Without Sequence","1.20","",""
"03/03/2025 03:30:00 - 03/03/2025 03:45:00","BZN|SE3","Without Sequence","1.20","",""
"03/03/2025 03:45:00 - 03/03/2025 04:00:00","BZN|SE3","Without Sequence","1.20","",""
"03/03/2025 04:00:00 - 03/03/2025 04:15:00","BZN|SE3","Without Sequence","1.23","",""
"03/03/2025 04:15:00 - 03/03/2025 04:30:00","BZN|SE3","Without Sequence","1.23","",""
"03/03/2025 04:30:00 - 03/03/2025 04:45:00","BZN|SE3","Without Sequence","1.23","",""
"03/03/2025 04:45:00 - 03/03/2025 05:00:00","BZN|SE3","Without Sequence","1.23","",""
"03/03/2025 05:00:00 - 03/03/2025 05:15:00","BZN|SE3","Without Sequence","2.59","",""
"03/03/2025 05:15:00 - 03/03/2025 05:30:00","BZN|SE3","Without Sequence","2.59","",""
"03/03/2025 05:30:00 - 03/03/2025 05:45:00","BZN|SE3","Without Sequence","2.59","",""
"03/03/2025 05:45:00 - 03/03/2025 06:00:00","BZN|SE3","Without Sequence","2.59","",""
"03/03/2025 06:00:00 - 03/03/2025 06:15:00","BZN|SE3","Without Sequence","3.26","",""
"03/03/2025 06:15:00 - 03/03/2025 06:30:00","BZN|SE3","Without Sequence","3.26","",""
"03/03/2025 06:30:00 - 03/03/2025 06:45:00","BZN|SE3","Without Sequence","3.26","",""
